Categoria,Marca,Modelo,Versão,Motor,"Transmissão
"Utilitário
Esportivo
Grande",Mercedes-Benz,GLS 350d,,3.0 - 32V,A 9,S,E,D,"0,003","0,036","0,089",ERRO,\,198,\,\,"9,5","11,0","2,67",E,D,-,26,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,AMG GLS 63,,5.5 - 32V,A 7,S,E,G,"0,008","0,187","0,017",ERRO,\,241,\,\,"5,1","6,9","3,90",E,E,-,26,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,27,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,27,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,27,2017
"Utilitário
Esportivo
Grande",BMW,X4,xDrive35i,3.0 - 24v,A-8,S,E-H,G,"0,015","0,191","0,019",A,\,177,\,\,"7,2","8,6","2,87",E,D,-,27,2017
"Utilitário
Esportivo
Grande",BMW,X6,M,4.4 - 32v,A-8,S,E,G,"0,016","0,224","0,013",A,\,220,\,\,"5,7","7,2","3,57",E,E,-,27,2017
"Utilitário
Esportivo
Grande",BMW,X6,xDrive35i,3.0 - 24v,A-8,S,E,G,"0,007","0,065","0,011",A,\,182,\,\,"6,9","8,4","2,96",E,D,-,27,2017
"Utilitário
Esportivo
Grande",HYUNDAI,Santa Fé,V6 5 / V6 7,"3.3L -
24V",A6,S,E,G,"0,019","0,018","0,074",B,\,174,\,\,"7,1","9,2","2,83",E,D,-,27,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX 35,,"2.0L -
16V",A6,S,E,F,"0,020","0,023","0,010",A,0,126,"6,9","8,2","10,1","11,5","2,05",B,C,-,27,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX 35,GL,"2.0L -
16V",A6,S,E,F,"0,020","0,023","0,010",A,0,126,"6,9","8,2","10,1","11,5","2,05",B,C,-,27,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,GLS,"2.0L -
16V",A6,S,E,F,"0,010","0,026","0,010",A,0,123,"6,8","7,9","10,2","11,2","2,08",C,C,-,27,2017
"Utilitário
Esportivo
Grande",HYUNDAI,Tucson Turbo,GL,"1.6L -
16V",DCT-7,S,E,G,"0,022","0,186","0,019",B,\,127,\,\,"9,8","11,8","2,07",C,C,-,27,2017
"Utilitário
Esportivo
Grande",HYUNDAI,Tucson Turbo,GLS,"1.6L -
16V",DCT-7,S,E,G,"0,022","0,183","0,014",A,\,127,\,\,"9,8","11,9","2,06",C,C,-,27,2017
"Utilitário
Esportivo
Grande",SUBARU,FORESTER,L / S,2.0-16V,CVT,S,E,G,"0,025","0,170","0,016",B,\,116,\,\,"10,0","14,4","1,89",A,C,-,27,2017
"Utilitário
Esportivo
Grande",SUBARU,FORESTER,XT,2.0-16V,CVT,S,E,G,"0,010","0,118","0,010",A,\,129,\,\,"9,2","12,8","2,09",C,C,-,27,2017
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,4X2,2.0-16V,CVT,S,E,G,"0,014","0,167","0,008",A,\,121,\,\,"10,4","12,1","1,97",A,C,-,27,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,28,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,28,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,28,2017
"Utilitário
Esportivo
Grande",VOLVO,XC90,"D5 Inscription/ D5 Kinetic/ D5
Momentum",2.4 - 16V,A-8,S,E,D,"0,008","0,069","0,026",A,\,178,\,\,"10,5","11,9","2,41",D,D,-,28,2017
"Utilitário
Esportivo
Grande",VOLVO,XC90,"T8 Excellence/T8 Inscription/T8
Momentum/T8 R-Design",2.0-16V,A-8,S,E,G,"0,012","0,062","0,030",A,\,87,\,\,"15,3","15,8","1,36",A,A,SIM,28,2017
"Utilitário
Esportivo
Grande",VOLVO,XC90,"2.0 T6 Inscription/ 2.0 T6 Kinetic/ 2.0
T6 Momentum/ 2.0 R-Design",2.0 - 16V,A-8,S,E,G,"0,030","0,243","0,038",A,\,169,\,\,"7,5","9,0","2,73",E,D,-,28,2017
"Utilitário
Esportivo
Grande",VOLVO,XC60,"2.0 T5 Comfort/ 2.0 T5 Dynamic/2.0
T5 Kinetic/ 2.0 T5 Momentum",2.0 - 16 V,A-8,S,E,G,"0,013","0,219","0,007",A,\,147,\,\,"8,4","10,7","2,39",D,D,-,28,2017
"Utilitário
Esportivo
Grande",VOLVO,XC60,2.0 T5 Inscription / 2.0 T5 R-Design,2.0 - 16 V,A-8,S,E,G,"0,011","0,019","0,008",A,\,155,\,\,"8,0","10,2","2,51",D,D,-,28,2017
"Utilitário
Esportivo
Grande",VOLVO,XC60,"D5 Inscription/ D5 Kinetic/D5
Momentum",2.4 - 20V,A-6,S,E,D,"0,026","0,023","0,160",B,\,183,\,\,"9,8","12,5","2,48",D,D,-,28,2017
"Utilitário
Esportivo
Grande",JAGUAR,F-PACE,340CV RSPORT,"3.0L - 24
V",A- 8,S,E,G,"0,006","0,155","0,018",ERRO,\,179,\,\,"6,9","9,0","2,91",E,D,-,28,2017
"Utilitário
Esportivo
Grande",JAGUAR,F-PACE,380CV V6 FE / 380CV V6 S,"3.0L - 24
V",A- 8,S,E,G,"0,006","0,104","0,022",ERRO,\,181,\,\,"6,8","9,0","2,93",E,D,-,28,2017
"Utilitário
Esportivo
Grande",JAGUAR,F-PACE,20TD PRESTIGE,2.0 - 16 V,A- 8,S,E,D,"0,004","0,129","0,214",A,\,175,\,\,"10,6","12,5","2,35",D,C,-,28,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,29,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,29,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,V6,3.6 - 24V,A - 8,S,H,G,"0,014","0,407","0,018",A,\,179,\,\,"7,1","8,4","2,91",E,D,-,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,S E-HY,3.0 - 24 V,A - 8,S,H,G,"0,006","0,178","0,009",A,\,109,\,\,"12,1","12,2","1,77",A,B,SIM,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,GTS,3.6 - 24V,A - 8,S,H,G,"0,010","0,112","0,025",A,\,190,\,\,"6,4","8,8","3,07",E,D,-,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,Turbo,4.8 - 32V,A - 8,S,H,G,"0,009","0,096","0,021",A,\,218,\,\,"5,5","8,0","3,52",E,E,-,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,Turbo S,4.8 - 32V,A - 8,S,H,G,"0,010","0,074","0,019",A,\,230,\,\,"5,2","7,9","3,71",E,E,-,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,***,2.0 - 16V,DCT - 7,S,E-H,G,"0,017","0,273","0,011",A,\,162,\,\,"8,0","9,0","2,63",E,D,-,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,S,3.0 - 24V,DCT - 7,S,E-H,G,"0,014","0,240","0,007",A,\,202,\,\,"6,2","7,9","3,28",E,E,-,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,GTS,3.0 -24V,DCT - 7,S,E-H,G,"0,005","0,155","0,003",A,\,178,\,\,"6,9","9,4","2,87",E,D,-,29,2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,Turbo,3.6 -24V,DCT - 7,S,E-H,G,"0,011","0,241","0,010",A,\,212,\,\,"5,8","7,6","3,44",E,E,-,29,2017
"Utilitário
Esportivo
Grande",Renault,Duster,Dynamique (4X2),2.0-16V,M6,S,E-H,F,"0,032","0,516","0,028",C,0,122,"7,3","7,9","10,6","11,4","1,99",B,C,-,29,2017
"Utilitário
Esportivo
Grande",Renault,Duster,Dynamique (4X2),2.0-16V,A4,S,E-H,F,"0,025","0,294","0,028",B,0,142,"6,0","7,1","9,0","10,4","2,33",D,C,-,29,2017
"Utilitário
Esportivo
Grande",Renault,Duster,Dynamique (4x4),2.0-16V,M6,S,E-H,F,"0,032","0,472","0,023",B,0,132,"6,7","7,5","9,8","10,8","2,15",C,C,-,29,2017
"Utilitário
Esportivo
Grande",Renault,Duster,Dakar (4X2A),2.0-16V,A4,S,E-H,F,"0,025","0,294","0,028",B,0,142,"6,0","7,1","9,0","10,4","2,33",D,C,-,29,2017
"Utilitário
Esportivo
Grande",Renault,Duster,Dakar (4x4),2.0-16V,M6,S,E-H,F,"0,032","0,472","0,023",B,0,132,"6,7","7,5","9,8","10,8","2,15",C,C,-,29,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,30,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,30,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,30,2017
"Utilitário
Esportivo
Grande",JEEP,Compass,Sport / Longitude,2.0-16V,A-6,S,E,F,"0,023","0,625","0,005",B,0,151,"5,5","7,2","8,1","10,5","2,47",D,D,-,30,2017
"Utilitário
Esportivo
Grande",JEEP,Cherokee,Limited,3.2-24V,A-9,S,E,G,"0,020","0,214","0,007",A,\,170,\,\,"7,2","9,4","2,76",E,D,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,SANTA FÉ,V6 5 / V6 7,3.3-24V,A-6,S,E,G,"0,019","0,018","0,074",B,\,174,\,\,"7,1","9,2","2,83",E,D,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX 35,"(roda aro 18"")",2.0-16V,A-6,S,E,F,"0,017","0,228","0,015",A,0,124,"6,9","8,0","10,3","11,6","2,04",B,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX 35,"GL (roda aro 18"")",2.0-16V,A-6,S,E,F,"0,017","0,228","0,015",A,0,124,"6,9","8,0","10,3","11,6","2,04",B,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GLS (roda aro 18"")",2.0-16V,A-6,S,E,F,"0,014","0,262","0,014",A,0,126,"6,8","7,8","10,1","11,3","2,08",C,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"(roda aro 17"")",2.0-16V,A-6,S,E,F,"0,014","0,143","0,018",A,0,123,"7,0","8,0","10,4","11,6","2,02",B,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GL (roda aro 17"")",2.0-16V,A-6,S,E,F,"0,014","0,143","0,018",A,0,123,"7,0","8,0","10,4","11,6","2,02",B,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GLS (roda aro 17"")",2.0-16V,A-6,S,E,F,"0,016","0,414","0,020",B,0,127,"7,0","8,1","10,0","11,5","2,05",B,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GL (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,022","0,186","0,019",B,\,129,\,\,"9,7","11,7","2,09",C,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GLS (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,022","0,183","0,014",A,\,126,\,\,"9,8","11,9","2,05",B,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GLS (roda aro 17"")",1.6-16V,A-7,S,E,G,"0,024","0,176","0,010",B,\,126,\,\,"9,9","11,7","2,05",B,C,-,30,2017
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","LTD (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,025","0,166","0,011",B,\,120,\,\,"10,5","12,2","1,95",A,C,-,30,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,31,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,31,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,31,2017
"Utilitário
Esportivo
Grande",KIA,SPORTAGE,EX2/ LX2 FFG3,2.0 - 16V,A-6,S,E,F,"0,012","0,172","0,005",A,0,142,"6,0","7,5","8,6","10,6","2,34",D,C,-,31,2017
"Utilitário
Esportivo
Grande",KIA,SORENTO,3.5 EX4 / LX4 G25 / G27,3.5 - 24V,A-6,S,E,G,"0,015","0,266","0,010",B,\,184,\,\,"6,7","9,0","2,97",E,D,-,31,2017
"Utilitário
Esportivo
Grande",KIA,SORENTO,2.4 EX3 / LX3 G25 / G27,2.4 - 16V,A-6,S,E,G,"0,014","0,272","0,021",A,\,164,\,\,"7,5","9,8","2,66",E,D,-,31,2017
"Utilitário
Esportivo
Grande",Maserati,Levante,,3.0-24V,A-8,,H,G,"0,014","0,265","0,023",B,\,195,\,\,"6,2","8,8","3,16",E,E,-,31,2017
"Utilitário
Esportivo
Grande",Maserati,Levante,S,3.0-24V,A-8,S,H,G,"0,007","0,265","0,010",A,\,197,\,\,"6,1","8,6","3,20",E,E,-,31,2017
"Utilitário
Esportivo
Grande",Mitsubishi,Eclipse Cross,HPE-S,1.5T-16V,CVT,S,E,G,"0,012","0,192","0,009",A,\,123,\,\,"10,3","11,9","1,99",B,C,-,31,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,32,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,32,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,32,2017
"Utilitário
Esportivo
Compacto 4x4",SUBARU,IMPREZA,XV,2.0-16V,CVT,S,E,G,"0,013","0,115","0,013",A,\,132,\,\,"9,3","11,6","2,15",E,C,-,32,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,33,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,33,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,33,2017
"Utilitário
Esportivo
Grande 4x4",SUBARU,FORESTER,L,2.0-16V,CVT,S,E,G,"0,010","0,141","0,013",A,\,128,\,\,"9,7","11,8","2,08",A,C,-,33,2017
"Utilitário
Esportivo
Grande 4x4",SUBARU,FORESTER,S,2.0-16V,CVT,S,E,G,"0,011","0,123","0,011",A,\,134,\,\,"9,4","11,1","2,17",A,C,-,33,2017
"Utilitário
Esportivo
Grande 4x4",SUBARU,FORESTER,XT,2.0-16V,CVT,S,E,G,"0,016","0,175","0,017",A,\,144,\,\,"8,9","10,2","2,34",B,C,-,33,2017
"Utilitário
Esportivo
Grande 4x4",SUBARU,OUTBACK,3.6 R-S,3.6-16V,CVT,S,E,G,"0,015","0,121","0,013",A,\,163,\,\,"7,5","10,0","2,64",C,D,-,33,2017
"Utilitário
Esportivo
Grande 4x4",KIA,SORENTO,3.5 EX4 / LX4 G15 / G17,3.5 - 24V,A-6,S,E,G,"0,015","0,266","0,010",B,\,184,\,\,"6,7","9,0","2,97",D,D,-,33,2017
"Utilitário
Esportivo
Grande 4x4",KIA,MOHAVE,EX 3.0 VGT,3.0 - 24V,A-8,S,H,D,"0,007","0,023","0,283",C,\,228,\,\,"7,2","10,3","3,31",E,E,-,33,2017
"Utilitário
Esportivo
Grande 4x4",KIA,SPORTAGE,EX2/ LX2 FFG4,2.0 - 16V,A-6,S,E,F,"0,012","0,252","0,001",A,0,147,"6,0","7,6","8,4","10,7","2,34",B,C,-,33,2017
"Utilitário
Esportivo
Grande 4x4",KIA,SORENTO,2.4 EX3 / LX3 G15 / G17,2.4 - 16V,A-6,S,E,G,"0,014","0,272","0,021",A,\,164,\,\,"7,5","9,8","2,66",C,D,-,33,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,AMG GLC43,,3.0 - 24V,A 9,S,E,G,"0,014","0,291","0,006",A,\,182,\,\,"6,8","8,8","2,95",D,D,-,33,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,AMG GLC43,Coupé,3.0 - 24V,A 9,S,E,G,"0,016","0,108","0,011",A,\,177,\,\,"7,0","8,9","2,87",D,D,-,33,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,AMG GLE 63,Coupé,5.5 - 32V,A 7,S,E,G,"0,010","0,207","0,012",A,\,232,\,\,"5,5","6,8","3,76",E,E,-,33,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,GLC 250 4M,,2.0 - 16V,A 9,S,E,G,"0,011","0,166","0,008",A,\,144,\,\,"8,5","11,0","2,33",B,C,-,33,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,34,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,34,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,34,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,GLC 250 4M,Coupé,2.0 - 16V,A 9,S,E,G,"0,011","0,166","0,008",A,\,144,\,\,"8,5","11,0","2,33",B,C,-,34,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,GLE 350d,,3.0 - 32V,A 9,S,E,D,"0,012","0,073","0,101",A,\,197,\,\,"8,8","12,6","2,67",C,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,GLE 400,Coupé,3.0 - 24V,A 9,S,E,G,"0,010","0,152","0,006",A,\,179,\,\,"6,8","9,2","2,91",D,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,GLS 350d,,3.0 - 32V,A 9,S,E,D,"0,003","0,036","0,089",A,\,198,\,\,"9,5","11,0","2,67",C,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",Mercedes-Benz,AMG GLE43,Coupé,3.0 - 24V,A 9,S,E,G,"0,015","0,141","0,020",B,\,176,\,\,"7,1","8,9","2,84",C,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",JAGUAR,EPACE,"P250 FIRSTED / P250 S / P250 S
RDY / P250 SE / P250 SE RDY / P250
STD",2.0-16V,A-9,S,E,G,"0,006","0,511","0,006",A,\,166,\,\,"7,5","9,4","2,70",C,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",JAGUAR,FPACE,380CV V6 S,3.0-24V,A-8,S,E,G,"0,011","0,359","0,008",A,\,198,\,\,"6,4","7,9","3,21",D,E,-,34,2017
"Utilitário
Esportivo
Grande 4x4",JAGUAR,FPACE,300CVG PREST / 300CVG R SPT,2.0-16V,A-8,S,E,G,"0,054","0,508","0,007",B,\,174,\,\,"7,2","9,0","2,82",C,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",JAGUAR,EPACE,P300 HSE RDY / P300 SE RDY,2.0-16V,A-9,S,E,G,"0,008","0,780","0,008",A,\,191,\,\,"6,3","8,8","3,11",D,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",JAGUAR,FPACE,"250CVG PURE /
250CVG PREST /
250CVG RSPOR",2.0-16V,A-8,S,E,G,"0,020","1,314","0,035",B,\,160,\,\,"7,7","9,6","2,62",C,D,-,34,2017
"Utilitário
Esportivo
Grande 4x4",Mitsubishi,Eclipse Cross,HPE-S S-AWC,1.5T-16V,CVT,S,E,G,"0,014","0,240","0,007",A,\,125,\,\,"10,2","11,6","2,03",A,C,-,34,2017
"Utilitário
Esportivo
Grande 4x4",AUDI,Q8,-,3.0-24V,A-8,S,E,G,"0,009","0,081","0,028",A,\,201,\,\,"6,6","7,0","3,28",E,E,-,34,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,35,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,35,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,35,2017
Fora de Estrada,TOYOTA,"SW4
GASOLINA 4X4",SRX,4.0-24V,A-6,S,E,G,"0,020","0,408","0,010",A,\,209,\,\,"6,0","7,6","3,39",D,E,-,35,2017
Fora de Estrada,TOYOTA,"SW4 DIESEL
4X4",SRV / SRX,2.8-16V,A-6,S,E,D,"0,002","0,037","0,279",C,\,208,\,\,"9,0","10,5","2,81",C,D,-,35,2017
Fora de Estrada,Mercedes-Benz,GLE 350d,,3.0 - 32V,A 9,S,E,D,"0,012","0,073","0,101",ERRO,\,197,\,\,"8,8","12,6","2,67",C,D,-,35,2017
Fora de Estrada,Mercedes-Benz,AMG G 63,,5.5 - 32V,A 7,S,H,G,"0,013","0,275","0,015",B,\,273,\,\,"4,8","5,5","4,42",E,E,-,35,2017
Fora de Estrada,JAGUAR,EPACE,"P250 S
P250 SE
P250 S RDY
P250 SE RDY
P250 FIRSTED",2.0 - 16V,A-9,S,E,G,"0,006","0,511","0,006",ERRO,\,166,\,\,"7,5","9,4","2,70",C,D,-,35,2017
Fora de Estrada,Mitsubishi,Outlander,GT 4WD,3.0-24V,A-6,S,E,G,"0,021","0,229","0,009",A,\,152,\,\,"8,2","10,3","2,46",B,D,-,35,2017
Fora de Estrada,Mitsubishi,Pajero,HPE,3.8-24V,A-5,S,H,G,"0,024","0,094","0,027",A,\,238,\,\,"5,3","6,7","3,85",E,E,-,35,2017
