Categoria,Marca,Modelo,Versão,Motor,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,None_1,None_2,None_3,None_4,Quilometragem por Litro,None_5,None_6,None_7,"Consumo
Energético
(MJ/km)","Classificação
PBE",None_8,"Selo
CONPET
de
Eficiência
Energética
((A+B).A)
.
(A.(A+B))",Página,Ano
"Utilitário
Esportivo
Compacto",FORD,EcoSport,TITANIUM,2.0-16V,A-6,S,E,F,"0,018","0,360","0,018",B,0,136,"6,1","8,3","8,8","12,0","2,21",E,C,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,M-5,S,E,F,"0,018","0,411","0,019",B,0,103,"8,4","9,9","11,9","14,4","1,67",B,B,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,A-6,S,E,F,"0,019","0,428","0,020",B,0,114,"7,5","9,4","10,7","13,5","1,84",C,C,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Storm 4WD,2.0-16V,A-6,S,E,F,"0,019","0,436","0,005",B,0,142,"6,0","8,0","8,5","11,4","2,29",E,C,-,25,2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport (2019),SE / FREESTYLE,1.5-12V,A-6,S,E,F,"0,021","0,394","0,028",B,0,120,"7,1","8,6","10,3","12,6","1,95",C,C,-,25,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,26,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,26,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,26,2018
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style,1.6-16V,M-6,S,E,F,"0,024","0,416","0,014",B,0,108,"8,3","9,8","11,6","13,4","1,72",B,B,-,26,2018
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style / Premium,1.6-16V,A-6,S,E,F,"0,029","0,344","0,010",B,0,127,"7,1","8,7","10,1","11,4","2,00",D,C,-,26,2018
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse,1.6-16V,M-6,S,E,F,"0,008","0,396","0,010",B,0,123,"7,6","8,2","10,4","11,7","1,96",C,C,-,26,2018
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse / Smart,1.6-16V,A-6,S,E,F,"0,008","0,376","0,014",B,0,127,"7,1","8,2","10,1","11,3","2,04",D,C,-,26,2018
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Pulse / Prestige / Sport,2.0-16V,A-6,S,E,F,"0,018","0,236","0,012",B,0,128,"6,9","8,2","10,0","11,4","2,05",D,C,-,26,2018
"Utilitário
Esportivo
Compacto",HYUNDAI,TUCSON,GLSB,2.0-16V,A-4,S,E,F,"0,025","0,442","0,013",B,0,173,"5,0","5,8","7,4","8,6","2,85",E,D,-,26,2018
"Utilitário
Esportivo
Compacto",KIA,NEW SOUL,EX2 / LX2 1.6 FF AT,1.6 - 16V,A-6,S,E,F,"0,014","0,119","0,012",A,0,128,"7,3","8,0","10,2","11,0","2,04",D,C,-,26,2018
"Utilitário
Esportivo
Compacto",JAC,T40,1.6 DVVT CVT,1.6-16V,CVT,S,E,G,"0,025","0,233","0,026",B,\,113,\,\,"11,6","12,1","1,83",C,C,-,26,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,27,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,27,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,27,2018
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,Comfort,2.0-16V,CVT,S,E,G,"0,015","0,176","0,008",A,\,124,\,\,"10,3","11,4","2,02",B,C,-,27,2018
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,4X2,2.0-16V,CVT,S,E,G,"0,014","0,167","0,008",A,\,121,\,\,"10,4","12,1","1,97",A,C,-,27,2018
"Utilitário
Esportivo
Grande",VOLVO,XC40,"T5 INSCRIPT
T5 MOMENTUM
T5 R-DESIGN",2.0-16V,A-8,S,E,G,"0,000","0,068","0,014",A,\,145,\,\,"8,5","10,8","2,35",D,C,-,27,2018
"Utilitário
Esportivo
Grande",VOLVO,XC40,"T4 / T4 INSCRIPT / T4 KINETIC / T4
MOMENTUM",2.0-16V,A-8,S,E,G,"0,007","0,065","0,024",A,\,130,\,\,"9,5","11,9","2,10",C,C,-,27,2018
"Utilitário
Esportivo
Grande",SSANGYONG,KORANDO,DLX / STD,2.2-16V,A-6,S,E,D,"0,004","0,022","0,063",A,\,187,\,\,"9,7","12,0","2,53",D,D,-,27,2018
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR,2.7-16V,M-5,S,E,F,"0,013","0,236","0,020",A,0,189,"4,6","5,6","6,7","8,2","3,07",E,D,-,27,2018
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR 5S / SR 7S / SRV,2.7-16V,A-6,S,E,F,"0,010","0,224","0,023",A,0,180,"4,9","5,9","7,1","8,5","2,91",E,D,-,27,2018
"Utilitário
Esportivo
Grande",VW,Tiguan,,1.4-16V,DCT-6,S,E,G,"0,010","0,218","0,021",A,\,126,\,\,"10,1","11,6","2,04",B,C,-,27,2018
"Utilitário
Esportivo
Grande",Peugeot,3008,"GRIFFE AT / ALLURE AT / GT LINE /
CROSSWAY","1.6 THP
16V",A-6,S,E,G,"0,009","0,169","0,020",A,\,142,\,\,"9,4","9,6","2,31",D,C,-,27,2018
"Utilitário
Esportivo
Grande",Peugeot,5008,GRIFFE AT,"1.6 THP
16V",A-6,S,E,G,"0,009","0,187","0,037",A,\,129,\,\,"9,5","12,1","2,09",C,C,-,27,2018
"Utilitário
Esportivo
Grande",Peugeot,3008 (2018),"GRIFFE AT / ALLURE AT / GT LINE /
CROSSWAY","1.6 THP
16V",A-6,S,E,G,"0,008","0,121","0,020",A,\,126,\,\,"9,8","12,1","2,05",B,C,-,27,2018
"Utilitário
Esportivo
Grande",JEEP,Compass,"Sport / Longitude / Limited / Night
Eagle",2.0-16V,A-6,S,E,F,"0,017","0,407","0,026",B,0,141,"6,1","7,5","8,8","10,8","2,29",D,C,-,27,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,28,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,28,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,28,2018
"Utilitário
Esportivo
Grande",CHEVROLET,"EQUINOX
(MY18)",LT Gasolina 4x2,2.0T -16V,A-9,S,E,G,"0,008","0,175","0,009",A,\,137,\,\,"9,1","11,2","2,22",C,C,-,28,2018
"Utilitário
Esportivo
Grande",CHEVROLET,"EQUINOX
(MY19)",LT Gasolina 4x2,2.0T -16V,A-9,S,E,G,"0,008","0,175","0,009",A,\,137,\,\,"9,1","11,2","2,22",C,C,-,28,2018
"Utilitário
Esportivo
Grande",Maserati,Levante,,3.0-24V,A-8,,H,G,"0,014","0,265","0,023",B,\,195,\,\,"6,2","8,8","3,16",E,E,-,28,2018
"Utilitário
Esportivo
Grande",Maserati,Levante,S,3.0-24V,A-8,S,H,G,"0,007","0,265","0,010",A,\,197,\,\,"6,1","8,6","3,20",E,E,-,28,2018
"Utilitário
Esportivo
Grande",HYUNDAI,SANTA FÉ,V6 5 / V6 7,3.3-24V,A-6,S,E,G,"0,019","0,018","0,074",B,\,174,\,\,"7,1","9,2","2,83",E,D,-,28,2018
"Utilitário
Esportivo
Grande",HYUNDAI,iX 35,"(roda aro 18"")",2.0-16V,A-6,S,E,F,"0,017","0,228","0,015",A,0,124,"6,9","8,0","10,3","11,6","2,04",B,C,-,28,2018
"Utilitário
Esportivo
Grande",HYUNDAI,iX 35,"GL (roda aro 18"")",2.0-16V,A-6,S,E,F,"0,017","0,228","0,015",A,0,124,"6,9","8,0","10,3","11,6","2,04",B,C,-,28,2018
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GLS (roda aro 18"")",2.0-16V,A-6,S,E,F,"0,014","0,262","0,014",A,0,126,"6,8","7,8","10,1","11,3","2,08",C,C,-,28,2018
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"(roda aro 17"")",2.0-16V,A-6,S,E,F,"0,014","0,143","0,018",A,0,123,"7,0","8,0","10,4","11,6","2,02",B,C,-,28,2018
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GL (roda aro 17"")",2.0-16V,A-6,S,E,F,"0,014","0,143","0,018",A,0,123,"7,0","8,0","10,4","11,6","2,02",B,C,-,28,2018
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,"GLS (roda aro 17"")",2.0-16V,A-6,S,E,F,"0,016","0,414","0,020",B,0,127,"7,0","8,1","10,0","11,5","2,05",B,C,-,28,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,29,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,29,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,29,2018
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GL (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,022","0,186","0,019",B,\,129,\,\,"9,7","11,7","2,09",C,C,-,29,2018
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GLS (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,022","0,183","0,014",A,\,126,\,\,"9,8","11,9","2,05",B,C,-,29,2018
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","GLS (roda aro 17"")",1.6-16V,A-7,S,E,G,"0,024","0,176","0,010",B,\,126,\,\,"9,9","11,7","2,05",B,C,-,29,2018
"Utilitário
Esportivo
Grande",HYUNDAI,"TUCSON
TURBO","LTD (roda aro 18"")",1.6-16V,A-7,S,E,G,"0,025","0,166","0,011",B,\,120,\,\,"10,5","12,2","1,95",A,C,-,29,2018
"Utilitário
Esportivo
Grande",KIA,SPORTAGE,EX2/ LX2 FFG3,2.0 - 16V,A-6,S,E,F,"0,012","0,172","0,005",A,0,142,"6,0","7,5","8,6","10,6","2,34",D,C,-,29,2018
"Utilitário
Esportivo
Grande",KIA,SORENTO,3.5 EX4 / LX4 G25 / G27,3.5 - 24V,A-6,S,E,G,"0,015","0,266","0,010",B,\,184,\,\,"6,7","9,0","2,97",E,D,-,29,2018
"Utilitário
Esportivo
Grande",KIA,SORENTO,2.4 EX3 / LX3 G25 / G27,2.4 - 16V,A-6,S,E,G,"0,014","0,272","0,021",A,\,164,\,\,"7,5","9,8","2,66",E,D,-,29,2018
"Utilitário
Esportivo
Grande",Maserati,Levante,,3.0-24V,A-8,,H,G,"0,014","0,265","0,023",B,\,195,\,\,"6,2","8,8","3,16",E,E,-,29,2018
"Utilitário
Esportivo
Grande",Maserati,Levante,S,3.0-24V,A-8,S,H,G,"0,007","0,265","0,010",A,\,197,\,\,"6,1","8,6","3,20",E,E,-,29,2018
"Utilitário
Esportivo
Grande",Mitsubishi,Eclipse Cross,HPE-S,1.5T-16V,CVT,S,E,G,"0,012","0,192","0,009",A,\,123,\,\,"10,3","11,9","1,99",B,C,-,29,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,30,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,30,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,30,2018
"Utilitário
Esportivo
Compacto 4x4",Mitsubishi,ASX,4X4,2.0-16V,CVT,S,E,F,"0,028","0,543","0,047",B,0,123,"6,8","8,6","10,1","12,3","2,00",D,C,-,30,2018
"Utilitário
Esportivo
Compacto 4x4",SUZUKI,Vitara,4YOU ALLGRIP,1.6-16V,A-6,S,E,G,"0,014","0,243","0,024",A,\,115,\,\,"11,0","12,6","1,87",C,C,-,30,2018
"Utilitário
Esportivo
Compacto 4x4",SUZUKI,Vitara,4SPORT ALLGRIP,1.4-16V,A-6,S,E,G,"0,017","0,153","0,011",A,\,110,\,\,"11,5","12,9","1,78",B,B,-,30,2018
"Utilitário
Esportivo
Compacto 4x4",SUZUKI,S-CROSS,"4STYLE ALLGRIP / 4STYLE-S
ALLGRIP",1.4-16V,A-6,S,E,G,"0,018","0,162","0,011",A,\,109,\,\,"11,5","13,3","1,77",A,B,SIM,30,2018
"Utilitário
Esportivo
Compacto 4x4",JEEP,Renegade,"Custom / Longitude / Limited / Night
Eagle",2.0-16V,A-9,S,E,D,"0,003","0,018","0,263",B,\,195,\,\,"9,4","11,5","2,63",E,D,-,30,2018
"Utilitário
Esportivo
Compacto 4x4",Renault,Duster,Dynamique (4x4),2.0-16V,M6,S,E-H,F,"0,026","0,554","0,031",B,0,130,"6,7","7,6","9,9","11,0","2,13",E,C,-,30,2018
"Utilitário
Esportivo
Compacto 4x4",SUBARU,IMPREZA,XV,2.0-16V,CVT,S,E,G,"0,013","0,115","0,013",A,\,132,\,\,"9,3","11,6","2,15",E,C,-,30,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,31,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,31,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,31,2018
"Utilitário
Esportivo
Grande 4x4",VOLVO,"XC60 (Mod
2018)",2.0 T5 Momentum / 2.0 T5 Kinetic,2.0 - 16V,A-8,S,E,G,"0,007","0,056","0,016",A,\,147,\,\,"8,5","10,3","2,39",B,D,-,31,2018
"Utilitário
Esportivo
Grande 4x4",VOLVO,"XC60 (Mod
2018)",2.0 T5 Inscription / 2.0 T5 R-Design,2.0 - 16V,A-8,S,E,G,"0,000","0,061","0,017",A,\,150,\,\,"8,4","10,2","2,42",B,D,-,31,2018
"Utilitário
Esportivo
Grande 4x4",VOLVO,XC90,"2.0 T6 Inscription / 2.0 T6 Kinetic /
2.0 T6 Momentum / 2.0 R-Design",2.0 - 16V,A-8,S,E,G,"0,030","0,243","0,038",A,\,169,\,\,"7,5","9,0","2,73",C,D,-,31,2018
"Utilitário
Esportivo
Grande 4x4",VOLVO,"XC90 (Mod
2018)","D5 Kinetic / D5 Inscript /
D5 Momentum",2.0 - 16V,A-8,S,E,D,"0,000","0,037","0,162",A,\,180,\,\,"10,5","11,7","2,44",B,D,-,31,2018
"Utilitário
Esportivo
Grande 4x4",VOLVO,"XC90 T8 (Mod
2018)","T8 Excellen / T8 Inscript /
T8 Momentum / T8 R-Design",2.0-16V,A-8,S,E,G,"0,000","0,151","0,008",A,\,150,\,\,"16,4","18,9","1,20",A,A,SIM,31,2018
"Utilitário
Esportivo
Grande 4x4",VOLVO,XC60,"T8 INSCRIPT
T8 R-DESIGN",2.0-16V,A-8,S,E,G,"0,008","0,155","0,007",A,\,67,\,\,"19,2","20,0","1,10",A,A,SIM,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Cayenne,V6,3.6 - 24V,A - 8,S,H,G,"0,014","0,407","0,018",A,\,179,\,\,"7,1","8,4","2,91",D,D,-,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Cayenne,S E-HY,3.0 - 24 V,A - 8,S,H,G,"0,006","0,178","0,009",A,\,109,\,\,"12,1","12,2","1,77",A,B,SIM,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Cayenne,GTS,3.6 - 24V,A - 8,S,H,G,"0,010","0,112","0,025",A,\,190,\,\,"6,4","8,8","3,07",D,D,-,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Cayenne,Turbo,4.8 - 32V,A - 8,S,H,G,"0,009","0,096","0,021",A,\,218,\,\,"5,5","8,0","3,52",E,E,-,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Cayenne,Turbo S,4.8 - 32V,A - 8,S,H,G,"0,010","0,074","0,019",A,\,230,\,\,"5,2","7,9","3,71",E,E,-,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Cayenne,S,3.6 - 24V,A - 8,S,H,G,"0,012","0,156","0,016",A,\,189,\,\,"6,3","9,2","3,05",D,D,-,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,"Cayenne
(19MY)",S,2.9-24V,A-8,S,E,G,"0,010","0,120","0,020",A,\,198,\,\,"6,4","7,8","3,22",E,E,-,31,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,"Cayenne
(19MY)",V6,3.0-24V,A-8,S,E,G,"0,011","0,100","0,023",A,\,194,\,\,"6,7","7,6","3,16",D,E,-,31,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,32,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,32,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,32,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,"Cayenne
(19MY)",Turbo,4.0-32V,A-8,S,E,G,"0,014","0,060","0,027",A,\,228,\,\,"5,5","7,0","3,71",E,E,-,32,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Macan,***,2.0 - 16V,DCT - 7,S,E-H,G,"0,017","0,273","0,011",A,\,162,\,\,"8,0","9,0","2,63",C,D,-,32,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Macan,S,3.0 - 24V,DCT - 7,S,E-H,G,"0,014","0,240","0,007",A,\,202,\,\,"6,2","7,9","3,28",E,E,-,32,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Macan,GTS,3.0 -24V,DCT - 7,S,E-H,G,"0,005","0,155","0,003",A,\,178,\,\,"6,9","9,4","2,87",D,D,-,32,2018
"Utilitário
Esportivo
Grande 4x4",PORSCHE,Macan,Turbo,3.6 -24V,DCT - 7,S,E-H,G,"0,011","0,241","0,010",A,\,212,\,\,"5,8","7,6","3,44",E,E,-,32,2018
"Utilitário
Esportivo
Grande 4x4",JAGUAR,F-PACE,340CV RSPORT,3.0 - 24 V,A- 8,S,E,G,"0,006","0,155","0,018",A,\,179,\,\,"6,9","9,0","2,91",D,D,-,32,2018
"Utilitário
Esportivo
Grande 4x4",JAGUAR,F-PACE,380CV V6 FE / 380CV V6 S,3.0 - 24 V,A- 8,S,E,G,"0,006","0,104","0,022",A,\,181,\,\,"6,8","9,0","2,93",D,D,-,32,2018
"Utilitário
Esportivo
Grande 4x4",JAGUAR,F-PACE,20TD PRESTIGE,2.0 - 16 V,A- 8,S,E,D,"0,004","0,129","0,214",A,\,175,\,\,"10,6","12,5","2,35",B,C,-,32,2018
"Utilitário
Esportivo
Grande 4x4",LEXUS,RX350 4X4,RX350 / F SPORT,3.5-24V,A-6,S,E,G,"0,014","0,088","0,012",A,\,189,\,\,"6,6","8,5","3,06",D,D,-,32,2018
"Utilitário
Esportivo
Grande 4x4",HONDA,CR-V,TOURING,1.5T-16V,CVT,S,E,G,"0,004","0,052","0,013",A,\,122,\,\,"10,4","11,9","1,97",A,C,-,32,2018
"Utilitário
Esportivo
Grande 4x4",AUDI,Q7,-,3.0-24V,A-8,S,E,G,"0,014","0,274","0,053",B,\,181,\,\,"6,9","8,7","2,93",D,D,-,32,2018
"Utilitário
Esportivo
Grande 4x4",AUDI,Q7,TDI,3.0-24V,A-8,S,E,D,"0,003","0,051","0,274",B,\,204,\,\,"9,1","10,8","2,76",C,D,-,32,2018
"Utilitário
Esportivo
Grande 4x4",AUDI,Q5,-,2.0-16V,DCT-7,S,E,G,"0,015","0,335","0,024",B,\,148,\,\,"8,5","10,3","2,40",B,D,-,32,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,33,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,33,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,33,2018
"Utilitário
Esportivo
Grande 4x4",JEEP,Cherokee,Trailhawk,3.2-24V,A-9,S,E,G,"0,019","0,140","0,006",A,\,184,\,\,"6,7","8,9","2,98",D,D,-,33,2018
"Utilitário
Esportivo
Grande 4x4",JEEP,Cherokee,Trailhawk,3.2-24V,A-9,S,E,G,"0,019","0,140","0,006",A,\,184,\,\,"6,7","8,9","2,98",D,D,-,33,2018
"Utilitário
Esportivo
Grande 4x4",JEEP,Compass,Limited / Longitude,2.0-16V,A-9,S,E,D,"0,009","0,011","0,290",B,\,191,\,\,"9,8","11,4","2,58",C,D,-,33,2018
"Utilitário
Esportivo
Grande 4x4",JEEP,"Grand
Cherokee",Laredo / Limited,3.6-24V,A-8,S,H,G,"0,011","0,083","0,007",A,\,176,\,\,"7,1","9,0","2,86",D,D,-,33,2018
"Utilitário
Esportivo
Grande 4x4",BMW,X4,xDrive35i,3.0 - 24v,A-8,S,E-H,G,"0,015","0,191","0,019",A,\,177,\,\,"7,2","8,6","2,87",D,D,-,33,2018
"Utilitário
Esportivo
Grande 4x4",BMW,X6,M,4.4 - 32v,A-8,S,E,G,"0,016","0,224","0,013",A,\,220,\,\,"5,7","7,2","3,57",E,E,-,33,2018
"Utilitário
Esportivo
Grande 4x4",BMW,X6,xDrive35i,3.0 - 24v,A-8,S,E,G,"0,007","0,065","0,011",A,\,182,\,\,"6,9","8,4","2,96",D,D,-,33,2018
"Utilitário
Esportivo
Grande 4x4",BMW,X5,xDrive35i,3.0 - 24v,A-8,S,E,G,"0,009","0,151","0,012",A,\,189,\,\,"6,6","8,4","3,08",D,D,-,33,2018
"Utilitário
Esportivo
Grande 4x4",BMW,X4,xDrive28i,2.0 - 16v,A-8,S,E-H,G,"0,007","0,267","0,024",A,\,160,\,\,"8,0","9,4","2,58",C,D,-,33,2018
