categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Esportivo,PORSCHE,911,Turbo / Turbo Cabriolet,3.8 - 24V,DCT-7,S,E-H,G,\,\,"7,1","9,2",2017
Esportivo,PORSCHE,911,Turbo S / Turbo S Cabriolet,3.8 - 24V,DCT-7,S,E-H,G,\,\,"6,9","9,1",2017
Esportivo,PORSCHE,Boxster,***,2.0 - 16V,DCT-7,S,E-H,G,\,\,9,"12,2",2017
Esportivo,PORSCHE,Boxster,S,2.5 - 16V,DCT-7,S,E-H,G,\,\,"8,7","11,4",2017
Esportivo,PORSCHE,Cayman,S,2.5 - 16V,DCT-7,S,E-H,G,\,\,"8,7","11,4",2017
Esportivo,AUDI,S7 Sportback,-,4.0-32V,DCT-7,S,E,G,\,\,"6,9","9,8",2017
Esportivo,AUDI,TT,Coupé,2.0-16V,DCT-6,S,E,G,\,\,"9,9","12,7",2017
Esportivo,AUDI,TT,Roadster,2.0-16V,DCT-6,S,E,G,\,\,10,"12,8",2017
Esportivo,AUDI,TTS,Coupé,2.0-16V,DCT-6,S,E,G,\,\,"9,2","10,7",2017
Esportivo,AUDI,TTS,Roadster,2.0-16V,DCT-6,S,E,G,\,\,9,"10,7",2017
Esportivo,Ferrari,F12Berlinetta,-,6.3-48V,DCT-7,S,H,G,\,\,"4,7","6,5",2017
Esportivo,Ferrari,California T,-,3.8-32V,DCT-7,S,H,G,\,\,"5,8","9,7",2017
Esportivo,Ferrari,488,GTB,4.0-32V,DCT-7,S,H,G,\,\,"6,2","8,4",2017
Esportivo,Ferrari,488,Spider,4.0-32V,DCT-7,S,H,G,\,\,"6,2","8,4",2017
Esportivo,Maserati,Gran,TurismoS,4.7-32V,A-6,S,H,G,\,\,"5,2","7,1",2017
Esportivo,Maserati,Quattroporte,-,4.0-32V,A-8,S,H,G,\,\,5,"6,8",2017
Esportivo,Maserati,Levante,-,3.0-24V,A-8,S,,,\,\,,,2017
Esportivo,Maserati,Levante,S,3.0-24V,A-8,S,,,\,\,,,2017
Esportivo,Lamborghini,Aventador,SVR,6.5-48V,DCT - 7,S,H,G,\,\,"4,5","7,6",2017
Esportivo,Lamborghini,Huracan,-,5.0-40V,DCT - 7,S,H,G,\,\,"5,4","7,1",2017
Esportivo,Lamborghini,Huracan,S,5.0-40V,DCT - 7,S,H,G,\,\,"5,4","7,1",2017
Esportivo,FORD,Mustang,GT,5.0-32V,A-10,S,E,G,\,\,"5,9","8,9",2017
Esportivo,Maserati,Gran,TurismoS,4.7-32V,A-6,S,H,G,\,\,"5,2","7,1",2017
Esportivo,Mercedes-Benz,AMG C 63 S,Coupé,4.0 - 32V,A 7,S,E,G,\,\,"6,6","9,2",2017
Esportivo,Mercedes-Benz,AMG C43,Coupé,3.0 - 24V,A 9,S,E,G,\,\,8,"11,4",2017
Esportivo,Mercedes-Benz,C250,Coupé,2.0 - 16V,A 9,S,E,G,\,\,"9,6","13,2",2017
Esportivo,Mercedes-Benz,C300,Cabrio,2.0 - 16V,A 9,S,E,G,\,\,"8,7","11,7",2017
Esportivo,Mercedes-Benz,E300,Coupé,2.0 - 16V,A 9,S,E,G,\,\,"8,9","12,1",2017
Esportivo,Mercedes-Benz,AMG GT C,Roadster,4.0 - 32V,DCT 7,S,E,G,\,\,"5,8","7,8",2017
Esportivo,Mercedes-Benz,AMG S 63 4M,Coupé,4.0 - 32V,A9,S,E,G,\,\,"6,8","9,7",2017
Esportivo,Mercedes-Benz,E300,Cabrio,2.0 - 16V,A 9,S,E,G,\,\,"8,6","11,5",2017
Esportivo,Ferrari,488,GTB,4.0-32V,DCT-7,S,H,G,\,\,"6,2","8,4",2017
Esportivo,Ferrari,488,Spider,4.0-32V,DCT-7,S,H,G,\,\,"6,2","8,4",2017
Esportivo,Ferrari,GTC4Lusso,-,6.3-48V,DCT-7,-,H,G,\,\,"4,8","6,9",2017
Esportivo,Ferrari,GTC4Lusso,T,4.0-32V,DCT-7,-,H,G,\,\,"6,1","7,5",2017
Esportivo,Lamborghini,Huracan,S,5.0-40V,DCT - 7,S,H,G,\,\,"5,4","7,1",2017
Esportivo,Lamborghini,Huracan,2W,5.0-40V,DCT - 7,S,H,,\,\,,,2017
Esportivo,Lamborghini,Huracan,2S,5.0-40V,DCT - 7,S,H,,\,\,,,2017
Esportivo,Lamborghini,Huracan,PF,5.0-40V,DCT - 7,S,H,,\,\,,,2017
Esportivo,Lamborghini,Aventador,S,6.5-48V,DCT - 7,S,H,G,\,\,"4,5","7,6",2017
Esportivo,JAGUAR,F-TYPE,"300 CB / 300 CP / 300RD CB / 300RD
CP",2.0-16V,A-8,S,E,G,\,\,"7,8","10,6",2017
Carga Derivado,CHEVROLET,"MONTANA
(MY17)",LS1,1.4L-8V,MT-5,N,H,F,"7,9","9,2","11,7","13,4",2017
Carga Derivado,CHEVROLET,"MONTANA
(MY17)",SPORT / LS2,1.4L-8V,MT-5,S,H,F,"7,5","8,5","11,3","12,6",2017
Carga Derivado,VW,Saveiro CS,Robust / Trendline,1.6-8V,M-5,S,H,F,"7,5","8,8","10,8","12,4",2017
Carga Derivado,VW,Saveiro CE,Trendline,1.6-8V,M-5,S,H,F,"7,5","8,8","10,9","12,8",2017
Carga Derivado,VW,Saveiro CD,Trendline / Highline,1.6-8V,M-5,S,H,F,"7,6","8,6","10,9","12,1",2017
Carga Derivado,VW,Saveiro CE,Cross,1.6-16V,M-5,S,H,F,"7,3","9,1","10,6","13,1",2017
Carga Derivado,VW,Saveiro CD,Cross,1.6-16V,M-5,S,H,F,"7,2","8,6","10,4","12,4",2017
Carga Derivado,FIAT,Strada,Working,1.4-8V,M-5,N,H,F,"7,6","9,2","10,9","13,2",2017
Carga Derivado,FIAT,Strada,Working Plus,1.4-8V,M-5,N,H,F,"7,6","9,2","10,9","13,2",2017
Carga Derivado,FIAT,Strada,Hard Working,1.4-8V,M-5,S,H,F,"7,4","8,5","10,8","12,3",2017
Carga Derivado,FIAT,Strada,Adventure,1.8-16V,M-5,S,H,F,"6,7","7,5","9,6",11,2017
Carga Derivado,FIAT,Strada,Adventure Dualogic,1.8-16V,MTA-5,S,H,F,"6,8","7,6","9,6","10,9",2017
Carga Derivado,FIAT,Fiorino,"1,4",1.4-8V,M-5,N,H,F,"7,3","8,3","10,7","12,3",2017
Carga Derivado,FIAT,Fiorino,Hard Working,1.4-8V,M-5,S,H,F,"7,6","8,8",11,"13,2",2017
