categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Compacto,HYUNDAI,HB20,Vision,1.6-16V,A-6,S,E,F,"7,8","9,8","11,5","13,9",
Compacto,HYUNDAI,HB20,Sense 21/22,1.0-12V,M-5,S,E,F,"9,5","10,5","13,3","14,9",
Compacto,HYUNDAI,HB20,Vision 21/22,1.0-12V,M-5,S,E,F,"9,5","10,5","13,3","14,9",
Compacto,HYUNDAI,HB20,Evolution 21/22,1.0-12V,M-5,S,E,F,"9,5","10,5","13,3","14,9",
Compacto,HYUNDAI,HB20,Sense 21/21,1.0-12V,M-5,S,E,F,"9,1","10,1","12,8","14,6",
Compacto,HYUNDAI,HB20,Vision 21/21,1.0-12V,M-5,S,E,F,"9,1","10,1","12,8","14,6",
Compacto,HYUNDAI,HB20,Evolution 21/21,1.0-12V,M-5,S,E,F,"9,1","10,1","12,8","14,6",
Compacto,HYUNDAI,HB20,Platinum,1.0-12V T,M-6,S,E,F,"9,2","10,9","13,2","15,1",
Compacto,HYUNDAI,HB20,Platinum,1.0-12V T,A-6,S,E,F,"8,2","10,2","11,8","14,2",
Compacto,HYUNDAI,HB20,Platinum Plus,1.0-12V T,A-6,S,E,F,"8,2","10,2","11,8","14,2",
Compacto,HYUNDAI,HB20,Sport,1.0-12V T,A-6,S,E,F,"8,2","10,4","11,7",14,
Compacto,MINI,Cooper,5P,1.5 - 12v,DCT-7,S,E-H,G,\,\,"12,1","13,5",
Compacto,MINI,Cooper,S 5P,2.0 - 16v,DCT-7,S,E-H,G,\,\,"11,6","14,3",
Compacto,MINI,Cooper,-,1.5 - 12v,DCT-7,S,E-H,G,\,\,"12,1","13,3",
Compacto,MINI,Cooper,S,2.0 - 16v,DCT-7,S,E-H,G,\,\,"11,9","14,4",
Compacto,MINI,Cooper S,3 Portas,2.0 - 16V,A-7,S,E-H,G,\,\,"11,3",13,
Compacto,MINI,Cooper S,5 Portas,2.0 - 16V,A-7,S,E-H,G,\,\,11,"13,2",
Compacto,MINI,Cooper,S Electric,Elétrico,A-1,S,E,E,\,\,"38,5","31,8",
Compacto,Peugeot,208,ACT PACK MT,1.2 12v,M-5,S,E,F,"9,6","10,7","13,9","15,5",
Compacto,Peugeot,208,ACTIVE MT,1.2 12v,M-5,S,E,F,"9,6","10,7","13,9","15,5",
Compacto,Peugeot,208,ALLURE MT,1.2 12v,M-5,S,E,F,"9,6","10,7","13,9","15,5",
Compacto,Peugeot,208,GRIFFE EAT6,1.6 16v,A-6,S,E,F,"7,7","9,3",11,"13,2",
Compacto,Peugeot,208,ALLURE EAT6,1.6 16v,A-6,S,E,F,"7,7","9,3",11,"13,2",
Compacto,Peugeot,208,E-GT,Elétrico,A-1,S,E,G,\,\,"37,8","30,8",
Compacto,Peugeot,Novo 208,ACTIVE AT,1.6 16v,A-6,S,E,F,"7,5",9,"10,9","13,1",
Compacto,Peugeot,Novo 208,ACT PK1AT,1.6 16v,A-6,S,E,F,"7,5",9,"10,9","13,1",
Compacto,Peugeot,Novo 208,ALLURE 1AT,1.6 16v,A-6,S,E,F,"7,5",9,"10,9","13,1",
Compacto,Peugeot,Novo 208,ALLURE PK,1.6 16v,A-6,S,E,F,"7,5",9,"10,9","13,1",
Compacto,Peugeot,Novo 208,GRIFFE 1AT,1.6 16v,A-6,S,E,F,"7,5",9,"10,9","13,1",
Compacto,Peugeot,Novo 208,LIKE MT,1.6 16v,M-5,S,E,F,"7,9","9,2","11,5","13,1",
Compacto,Peugeot,Novo 208,LIKE PK MT,1.6 16v,M-5,S,E,F,"7,9","9,2","11,5","13,1",
Compacto,Renault,Sandero,Zen,1.6-16V,M5,S,E-H,F,"8,6","9,1",12,"13,1",
Compacto,Renault,Sandero,Zen,1.6-16V,CVT,S,E-H,F,"7,4","8,3","10,8","11,8",
Compacto,Renault,Sandero,Intense,1.6-16V,CVT,S,E-H,F,"7,4","8,3","10,8","11,8",
Compacto,Renault,Sandero,Life,1.0-12V,M5,S,E-H,F,"9,1","9,7","13,3","14,1",
Compacto,Renault,Sandero,Zen,1.0-12V,M5,S,E-H,F,9,"9,6","13,3","13,9",
Compacto,Renault,Sandero,RLI16CVT (GT Line),1.6-16V,CVT,S,E-H,F,"7,4","8,3","10,8","11,8",
Compacto,Renault,Sandero,RS,2.0-16V,M6,S,E-H,F,"6,9","7,7","9,9","11,1",
Compacto,Renault,Stepway,Intense,1.6-16V,CVT,S,E-H,F,"7,2","8,2","10,8","11,8",
Compacto,Renault,Stepway,Iconic,1.6-16V,CVT,S,E-H,F,"7,2","8,2","10,8","11,8",
Compacto,TOYOTA,ETIOS HATCHBACK,X STD,1.3-16V,M-6,S,E,F,"8,6","9,8","12,6","14,2",
Compacto,TOYOTA,ETIOS HATCHBACK,X VSC,1.3-16V,M-6,S,E,F,"8,6","9,8","12,6","14,2",
Compacto,TOYOTA,ETIOS HATCHBACK,X VSC,1.3-16V,A-4,S,E,F,"8,2","9,2","11,8","13,3",
Compacto,TOYOTA,ETIOS HATCHBACK,XPLUS,1.5-16V,M-6,S,E,F,"8,3","9,8","12,4","14,1",
Compacto,TOYOTA,ETIOS HATCHBACK,XPLUS,1.5-16V,A-4,S,E,F,"8,1","9,2","11,9","13,2",
Compacto,VW,FOX,CONNECT,1.6-8V,M-5,S,E,F,"7,8","9,7","11,6","13,9",
Compacto,VW,FOX,XTREME,1.6-8V,M-5,S,E,F,"7,7","9,2","11,3","13,3",
Compacto,VW,FOX,XTREME (MY22),1.6-8V,M-5,S,E,F,"7,7","9,2","11,3","13,3",
Compacto,VW,GOL,1.6,1.6-8V,M-5,S,H,F,"7,8","9,5","11,1","13,6",
Compacto,VW,GOL,1.0 (roda aro 14),1.0-12V,M-5,S,H,F,"9,1","10,1","13,3","14,4",
Compacto,VW,GOL,1.0 (roda aro 15),1.0-12V,M-5,S,H,F,9,"9,9","12,9","14,2",
Compacto,VW,GOL,1.6 MSI AUTOMATIC,1.6-16V,A-6,S,H,F,"7,7","9,6","11,1","13,6",
Compacto,VW,GOL,PATRULHEIRO,1.6-8V,M-5,S,H,F,"7,7",9,"11,2",13,
Médio,AUDI,A3 Sportback,S line Limited,1.4 - 16V,A-8,S,E,G,\,\,"9,6","11,4",
Médio,AUDI,A3 Sportback,Performance Black,2.0 - 16 V,DCT-7,S,E,G,\,\,"10,1","12,3",
Médio,AUDI,A3 Sportback,S line,2.0 - 16 V,DCT-7,S,E,G,\,\,"10,1","12,3",
Médio,BMW,i3,120Ah BEV,Elétrico,A-1,S,E,G,\,\,"47,7","39,4",
Médio,BMW,118i,-,1.5 - 12V,A-7,S,E-H,G,\,\,"12,1","13,4",
Médio,BMW,M135,xDrive,2.0 - 16v,A-8,S,E-H,G,\,\,"9,1","12,4",
Médio,BMW,118i,-,1.5 - 12V,A-7,S,E-H,G,\,\,"11,5",13,
Médio,CHEVROLET,BOLT,LT,Elétrico,A,S,E,E,\,\,"45,3","36,3",
Médio,CHEVROLET,BOLT,PREMIER,Elétrico,A,S,E,E,\,\,"45,3","36,3",
Médio,CHEVROLET,ONIX,1LS,1.0 - 12 V,M-6,S,E,F,"9,9","11,7","13,9","16,7",
Médio,CHEVROLET,ONIX,1LT,1.0 - 12 V,M-6,S,E,F,"9,9","11,7","13,9","16,7",
Médio,CHEVROLET,ONIX,2LT,1.0 - 12 V,M-6,S,E,F,"9,9","11,7","13,9","16,7",
Médio,CHEVROLET,ONIX,5LT,1.0 - 12 V,M-6,S,E,F,"9,9","11,7","13,9","16,7",
Médio,CHEVROLET,ONIX,8LT,1.0 - 12 V,M-6,S,E,F,"9,9","11,7","13,9","16,7",
Médio,CHEVROLET,ONIX,RS,1.0T - 12 V,A-6,S,E,F,"8,3","10,1",12,"14,4",
Médio,CHEVROLET,ONIX,PR1,1.0T - 12 V,A-6,S,E,F,"8,3","10,7","11,9","15,1",
Médio,CHEVROLET,ONIX,PR2,1.0T - 12 V,A-6,S,E,F,"8,3","10,7","11,9","15,1",
Médio,CHEVROLET,ONIX,2LS,1.0T - 12 V,A-6,S,E,F,"8,3","10,7","11,9","15,1",
Médio,CHEVROLET,ONIX,4LT,1.0T - 12 V,A-6,S,E,F,"8,3","10,7","11,9","15,1",
Médio,CHEVROLET,ONIX,7LT,1.0T - 12 V,A-6,S,E,F,"8,3","10,7","11,9","15,1",
Médio,CHEVROLET,ONIX,3LT,1.0T - 12 V,M-6,S,E,F,"9,4","11,2","13,5",16,
Médio,CHEVROLET,ONIX,6LT,1.0T - 12 V,M-6,S,E,F,"9,4","11,2","13,5",16,
Médio,CHEVROLET,ONIX PLUS,1LT,1.0 - 12 V,M-6,S,E,F,"10,1","12,5","14,3","17,7",
Médio,CHEVROLET,ONIX PLUS,2LT,1.0 - 12 V,M-6,S,E,F,"10,1","12,5","14,3","17,7",
Médio,CHEVROLET,ONIX PLUS,5LT,1.0 - 12 V,M-6,S,E,F,"10,1","12,5","14,3","17,7",
Médio,CHEVROLET,ONIX PLUS,8LT,1.0 - 12 V,M-6,S,E,F,"10,1","12,5","14,3","17,7",
Médio,CHEVROLET,ONIX PLUS,3LT,1.0T - 12 V,M-6,S,E,F,"9,6","12,2","13,7",17,
Médio,CHEVROLET,ONIX PLUS,6LT,1.0T - 12 V,M-6,S,E,F,"9,6","12,2","13,7",17,
Médio,CHEVROLET,ONIX PLUS,PR1,1.0T - 12 V,A-6,S,E,F,"8,6","10,9",12,15,
Médio,CHEVROLET,ONIX PLUS,PR2,1.0T - 12 V,A-6,S,E,F,"8,6","10,9",12,15,
Médio,CHEVROLET,ONIX PLUS,1LS,1.0T - 12 V,A-6,S,E,F,"8,6","10,9",12,15,
Médio,CHEVROLET,ONIX PLUS,4LT,1.0T - 12 V,A-6,S,E,F,"8,6","10,9",12,15,
Médio,CHEVROLET,ONIX PLUS,7LT,1.0T - 12 V,A-6,S,E,F,"8,6","10,9",12,15,
Médio,CHEVROLET,ONIX PLUS,PR MID,1.0T - 12 V,A-6,S,E,F,"8,6","10,9",12,15,
Médio,CHEVROLET,ONIX PLUS JOY,JOY,1.0L - 8V,M-6,S,E,F,"8,7","10,6","12,8","15,3",
Médio,CHEVROLET,ONIX PLUS JOY,JOY BLACK,1.0L - 8V,M-6,S,E,F,"8,7","10,6","12,8","15,3",
Médio,CHEVROLET,SPIN,1.8L MT LT (5L),1.8L-8V,M-6,S,E,F,"7,8","9,1","11,3",13,
Médio,CHEVROLET,SPIN,1.8L MT LS E (5L),1.8L-8V,M-6,S,E,F,"7,8","9,1","11,3",13,
Médio,CHEVROLET,SPIN,AT ACT (5L),1.8L-8V,A-6,S,E,F,"7,1","8,3","10,2","11,8",
Médio,CHEVROLET,SPIN,AT LT (5L),1.8L-8V,A-6,S,E,F,"7,2","8,9","10,6","12,8",
Médio,CHEVROLET,SPIN,MT LS2,1.8L-8V,M-6,S,E,F,"7,8","8,9",11,"12,6",
Médio,FIAT,CRONOS,1.3,1.3-8V,M-5,S,E,F,9,11,13,"15,6",
Médio,FIAT,CRONOS,DRIVE,1.3-8V,M-5,S,E,F,9,11,13,"15,6",
Médio,FIAT,CRONOS,1.8,1.8-16V,A-6,S,E,F,"6,7","9,3","9,8","13,2",
Médio,FIAT,CRONOS,DRIVE,1.8-16V,A-6,S,E,F,"6,7","9,3","9,8","13,2",
Médio,FIAT,CRONOS,HGT,1.8-16V,A-6,S,E,F,"6,7","9,3","9,8","13,2",
Médio,FIAT,CRONOS,PRECISION,1.8-16V,A-6,S,E,F,"6,7","9,3","9,8","13,2",
Médio,FIAT,DOBLO,ESSENCE 5L E,1.8-16V,M-5,S,H,F,"6,4","7,2","9,2","10,3",
Médio,FIAT,SIENA,1.0,1.0-8V,M-5,S,H,F,"7,9","9,5","11,2","13,6",
Médio,FIAT,SIENA,1.4,1.4-8V,M-5,S,H,F,"7,8","9,5",11,"13,5",
Médio,FORD,Ka Sedan,SE,1.0 - 12V,M-5,S,E,F,"9,3","10,8","13,3","15,6",
Médio,FORD,Ka Sedan,SE Plus,1.0 - 12V,M-5,S,E,F,"9,3","10,8","13,3","15,6",
Médio,FORD,Ka Sedan,SE,1.5 - 12V,M-5,S,E,F,"8,8","10,5","12,4","14,8",
Médio,FORD,Ka Sedan,SE Plus,1.5 - 12V,M-5,S,E,F,"8,8","10,5","12,4","14,8",
Médio,FORD,Ka Sedan,SE,1.5 - 12V,A-6,S,E,F,"8,4","9,9","11,7","14,5",
Médio,FORD,Ka Sedan,SE Plus,1.5 - 12V,A-6,S,E,F,"8,4","9,9","11,7","14,5",
Médio,FORD,Ka Sedan,SEL,1.5 - 12V,A-6,S,E,F,"8,4","9,9","11,7","14,5",
Médio,FORD,Ka Sedan,Titanium,1.5 - 12V,A-6,S,E,F,"8,4","9,9","11,7","14,5",
Médio,HONDA,City,DX,1.5-16V,M-5,S,E,F,"8,6","10,3","12,4","14,6",
Médio,HONDA,City,LX,1.5-16V,CVT,S,E,F,"8,5","10,3","12,3","14,5",
Médio,HONDA,City,EX,1.5-16V,CVT,S,E,F,"8,5","10,3","12,3","14,5",
Médio,HONDA,City,EXL,1.5-16V,CVT,S,E,F,"8,5","10,3","12,3","14,5",
Médio,HONDA,City,PERSONAL,1.5-16V,CVT,S,E,F,"8,5","10,3","12,3","14,5",
Médio,HONDA,HR-V,TOURING,1.5T-16V,CVT,S,E,G,\,\,"11,4","12,6",
Médio,HONDA,City (2022),EX,1.5-16V,CVT,S,E,F,"9,2","10,5","13,1","15,2",
Médio,HONDA,City (2022),EXL,1.5-16V,CVT,S,E,F,"9,2","10,5","13,1","15,2",
Médio,HONDA,City (2022),TOURING,1.5-16V,CVT,S,E,F,"9,2","10,5","13,1","15,2",
Médio,HYUNDAI,HB20S,Evolution,1.0-12V T,A-6,S,E,F,8,"10,8","12,1","15,3",
Médio,HYUNDAI,HB20S,Diamond,1.0-12V T,A-6,S,E,F,8,"10,8","12,1","15,3",
Médio,HYUNDAI,HB20S,Diamond Plus,1.0-12V T,A-6,S,E,F,"8,8",11,"12,7","15,6",
Médio,HYUNDAI,HB20S,Vision,1.6-16V,M-6,S,E,F,"8,5","10,5","12,6","15,1",
Médio,HYUNDAI,HB20S,Vision,1.6-16V,A-6,S,E,F,"8,1","10,4","11,5","14,9",
Médio,HYUNDAI,HB20S,Vision 21/22,1.0-12V,M-5,S,E,F,"9,6","11,1","13,7","15,7",
Médio,HYUNDAI,HB20S,Evolution 21/22,1.0-12V,M-5,S,E,F,"9,6","11,1","13,7","15,7",
Médio,HYUNDAI,HB20S,Vision 21/21,1.0-12V,M-5,S,E,F,"9,5","10,6","12,8","14,7",
Médio,HYUNDAI,HB20S,Evolution 21/21,1.0-12V,M-5,S,E,F,"9,5","10,6","12,8","14,7",
Médio,HYUNDAI,HB20S,Platinum,1.0-12V T,M-6,S,E,F,"9,8","11,6","13,6",16,
Médio,HYUNDAI,HB20S,Platinum,1.0-12V T,A-6,S,E,F,8,"10,8","12,1","15,3",
Médio,HYUNDAI,HB20S,Platinum Plus,1.0-12V T,A-6,S,E,F,8,"10,8","12,1","15,3",
Médio,KIA,RIO,EX 1.6 FF AT HB,1.6 - 16V,A-6,S,E,F,"7,2","9,3","10,5","13,4",
Médio,KIA,RIO,LX 1.6 FF AT HB,1.6 - 16V,A-6,S,E,F,"7,2","9,3","10,5","13,4",
Médio,KIA,Niro,HEV,1.6 -16V,A-6,S,E,G,\,\,"16,8","17,1",
Médio,KIA,STONIC,MHEV EX,1.0 - 12V,DCT-7,S,E,G,\,\,"13,3","13,2",
Médio,KIA,STONIC,MHEV LX,1.0 - 12V,DCT-7,S,E,G,\,\,"13,3","13,2",
Médio,KIA,STONIC,MHEV SX,1.0 - 12V,DCT-7,S,E,G,\,\,"13,3","13,2",
Médio,KIA,STONIC,MHEV GT,1.0 - 12V,DCT-7,S,E,G,\,\,"13,3","13,2",
Médio,KIA,STONIC,MHEV EX (MY22),1.0 - 12V,DCT-7,S,E,G,\,\,"13,7","13,8",
Médio,KIA,STONIC,MHEV LX (MY22),1.0 - 12V,DCT-7,S,E,G,\,\,"13,7","13,8",
Médio,KIA,STONIC,MHEV SX (MY22),1.0 - 12V,DCT-7,S,E,G,\,\,"13,7","13,8",
Médio,KIA,STONIC,MHEV GT (MY22),1.0 - 12V,DCT-7,S,E,G,\,\,"13,7","13,8",
Médio,LEXUS,CT200H,CT200H,1.8-16V,CVT,S,E,G,\,\,"15,7","14,2",
Médio,LEXUS,CT200H,F SPORT,1.8-16V,CVT,S,E,G,\,\,"15,7","14,2",
Médio,Mercedes-Benz,A250,,2.0 - 16V,DCT 7,S,E,G,\,\,"10,3","14,2",
Médio,Mercedes-Benz,A35,AMG A35 4MATIC,2.0 - 16V,DCT 7,S,E,G,\,\,"8,5","11,1",
Médio,MINI,Clubman ALL4,JCW,2.0 - 16V,A-8,S,E-H,G,\,\,9,"11,5",
Médio,MINI,Countryman,SE ALL4,1.5 - 12V,A-6,S,E-H,G,\,\,"23,6","23,2",
Médio,MINI,Countryman,Cooper,1.5 - 12V,A-7,S,E-H,G,\,\,"10,9","12,3",
Médio,NISSAN,V-DRIVE,10 MT,1.0 - 12V,M-5,S,E,F,"8,8","10,5","12,9","15,3",
Médio,NISSAN,V-DRIVE,16 MT,1.6 - 16V,M-5,S,E,F,"8,4",10,"12,6","14,4",
Médio,NISSAN,V-DRIVE,16 PLUS,1.6 - 16V,M-5,S,E,F,"8,4",10,"12,6","14,4",
Médio,NISSAN,V-DRIVE,16 PLUS,1.6 - 16V,CVT,S,E,F,"7,8",10,"11,6","14,1",
Médio,NISSAN,V-DRIVE,16 PREMIUM,1.6 - 16V,CVT,S,E,F,"7,8",10,"11,6","14,1",
Médio,NISSAN,V-DRIVE,16 SEDIT,1.6 - 16V,CVT,S,E,F,"7,8",10,"11,6","14,1",
Médio,NISSAN,VERSA,SENSE,1.6 - 16V,M-5,S,E,F,"8,1","9,6","11,8","13,8",
Médio,NISSAN,VERSA,SENSE,1.6 - 16V,CVT,S,E,F,8,10,"11,7","13,9",
Médio,NISSAN,VERSA,ADVANCE,1.6 - 16V,CVT,S,E,F,8,10,"11,7","13,9",
Médio,NISSAN,VERSA,EXCLUSIVE,1.6 - 16V,CVT,S,E,F,8,10,"11,7","13,9",
Médio,Renault,Logan,Zen,1.6-16V,M5,S,E-H,F,"8,3",9,"11,9","13,1",
Médio,Renault,Logan,Zen,1.6-16V,CVT,S,E-H,F,"7,4","8,5","10,9","11,9",
Médio,Renault,Logan,Intense,1.6-16V,CVT,S,E-H,F,"7,4","8,5","10,9","11,9",
Médio,Renault,Logan,Iconic,1.6-16V,CVT,S,E-H,F,"7,4","8,5","10,9","11,9",
Médio,Renault,Logan,Zen,1.0-12V,M5,S,E-H,F,"9,3",10,"13,6","14,2",
Médio,Renault,Zoe,Life,Elétrico,AUT,S,E,E,\,\,"34,4","27,4",
Médio,Renault,Zoe,Intense,Elétrico,AUT,S,E,E,\,\,"34,4","27,4",
Médio,TOYOTA,ETIOS SEDÃ,X STD,1.5-16V,M-6,S,E,F,"8,5","10,3","12,5",15,
Médio,TOYOTA,ETIOS SEDÃ,X VSC,1.5-16V,M-6,S,E,F,"8,5","10,3","12,5",15,
Médio,TOYOTA,ETIOS SEDÃ,XPLUS,1.5-16V,M-6,S,E,F,"8,5","10,3","12,5",15,
Médio,TOYOTA,ETIOS SEDÃ,X VSC,1.5-16V,A-4,S,E,F,"8,4","10,4","12,2","14,9",
Médio,TOYOTA,ETIOS SEDÃ,XPLUS,1.5-16V,A-4,S,E,F,"8,4","10,4","12,2","14,9",
Médio,TOYOTA,PRIUS,NGA,1.8-16V,CVT,S,E,G,\,\,"18,9",17,
Médio,TOYOTA,PRIUS,NGA Top,1.8-16V,CVT,S,E,G,\,\,"18,9",17,
Médio,TOYOTA,YARIS HATCHBACK,XL LIVE,1.3 - 16V,M-6,S,E,F,"8,4",10,"12,1","14,2",
Médio,TOYOTA,YARIS HATCHBACK,XL LIVE,1.3 - 16V,CVT,S,E,F,9,"9,9","13,1","14,2",
Médio,TOYOTA,YARIS HATCHBACK,XS CNT,1.5 - 16V,CVT,S,E,F,"8,8",10,"12,6","13,8",
Médio,TOYOTA,YARIS HATCHBACK,PLUS CNT,1.5 - 16V,CVT,S,E,F,"8,8",10,"12,6","13,8",
Médio,TOYOTA,YARIS HATCHBACK,XLS CNT,1.5 - 16V,CVT,S,E,F,"8,8",10,"12,6","13,8",
Médio,TOYOTA,YARIS HATCHBACK,X WAY CNT,1.5 - 16V,CVT,S,E,F,"8,8",10,"12,6","13,8",
Médio,TOYOTA,YARIS HATCHBACK,S AT,1.5 - 16V,CVT,S,E,F,"8,8",10,"12,6","13,8",
Médio,TOYOTA,YARIS SEDÃ,XL LIVE,1.5 - 16V,M-6,S,E,F,"8,3","10,1",12,"14,6",
Médio,TOYOTA,YARIS SEDÃ,XL LIVE,1.5 - 16V,CVT,S,E,F,9,"10,6",13,"14,5",
Médio,TOYOTA,YARIS SEDÃ,XS CNT,1.5 - 16V,CVT,S,E,F,9,"10,6",13,"14,5",
Médio,TOYOTA,YARIS SEDÃ,PLUS CNT,1.5 - 16V,CVT,S,E,F,9,"10,6",13,"14,5",
Médio,TOYOTA,YARIS SEDÃ,XLS CNT,1.5 - 16V,CVT,S,E,F,9,"10,6",13,"14,5",
Médio,VW,GOLF,GTE,1.4-16V,DCT,S,E,G,\,\,"30,3","32,2",
Médio,VW,POLO,1.0,1.0-12V,M-5,S,E,F,"8,8",10,"12,9","14,3",
Médio,VW,POLO,1.6 MSI,1.6-16V,M-5,S,E,F,"8,2","9,5",12,"13,9",
Médio,VW,POLO,"COMFORTLINE 200TSI AUTO
(roda aro 15)",1.0-12V,A-6,S,E,F,8,"9,8","11,6","14,1",
Médio,VW,POLO,SENSE 200 TSI AUTOMATIC,1.0-12V,A-6,S,E,F,8,"9,8","11,6","14,1",
Médio,VW,POLO,"COMFORTLINE 200TSI AUTO
(roda aro 16)",1.0-12V,A-6,S,E,F,"7,9","9,5","11,4","13,9",
Médio,VW,POLO,HIGHLINE 200TSI AUTOMATIC,1.0-12V,A-6,S,E,F,"7,9","9,5","11,4","13,9",
Médio,VW,POLO,1.6 MSI AUTOMATIC,1.6-16V,A-6,S,E,F,"7,9","9,6",11,"13,8",
Médio,VW,POLO,GTS,1.4-16V,A-6,S,E,F,"7,5","9,6",11,"13,7",
Médio,VW,T-Cross,200TSI,1.0-12V,M-6,S,E,F,"8,5","10,1","12,2","14,5",
Médio,VW,T-Cross,COMFORTLINE 200TSI AUTO,1.0-12V,A-6,S,E,F,"7,6","9,5","10,8","13,4",
Médio,VW,T-Cross,HIGHLINE 250TSI AUTO,1.4-16V,A-6,S,E,F,"7,7","9,3",11,"13,2",
Médio,VW,T-Cross,200TSI AUTOMATIC,1.0-12V,A-6,S,E,F,"7,6","9,5",11,"13,5",
Médio,VW,T-Cross,SENSE 200 TSI AUTO,1.0-12V,A-6,S,E,F,"7,6","9,5",11,"13,5",
Médio,VW,T-Cross,200TSI AUTOMATIC,1.0-12V,A-6,S,E,F,"7,6","9,5","10,8","13,4",
Médio,VW,Virtus,1.6 MSI,1.6-16V,M-5,S,E,F,"8,2","9,5","11,9","13,8",
Médio,VW,Virtus,COMFORTLINE 200 TSI AUTO,1.0-12V,A-6,S,E,F,"7,8","10,2","11,2","14,6",
Médio,VW,Virtus,HIGHLINE 200 TSI AUTO,1.0-12V,A-6,S,E,F,"7,8","10,2","11,2","14,6",
Médio,VW,Virtus,1.6 MSI AUTO,1.6-16V,A-6,S,E,F,"7,8","9,8","10,8","13,8",
Médio,VW,Virtus,SENSE 1.6 MSI AUTO,1.6-16V,A-6,S,E,F,"7,8","9,8","10,8","13,8",
Médio,VW,Virtus,GTS,1.4-16V,A-6,S,E,F,"7,6","9,8","11,1",14,
Médio,VW,VOYAGE,1.6,1.6-8V,M-5,S,H,F,8,"9,9","11,6","14,1",
Médio,VW,VOYAGE,1.0 (roda aro 14),1.0-12V,M-5,S,H,F,"8,9","10,6","13,4","15,6",
Médio,VW,VOYAGE,1.0 (roda aro 15),1.0-12V,M-5,S,H,F,"9,1","10,6","13,1","15,1",
Médio,VW,VOYAGE,1.6 MSI AUTOMATIC,1.6-16V,A-6,S,H,F,8,"10,1","11,1","14,3",
Médio,VW,VOYAGE,PATRULHEIRO,1.6-8V,M-5,S,H,F,"7,7",9,"11,2",13,
Grande,AUDI,Q3,Prestige,1.4-16V,DCT-6,S,E,G,\,\,"9,5","10,8",
Grande,AUDI,Q3,Prestige Plus,1.4-16V,DCT-6,S,E,G,\,\,"9,5","10,8",
Grande,AUDI,Q3,Black,1.4-16V,DCT-6,S,E,G,\,\,"9,5","10,8",
Grande,AUDI,Q3,S-line,1.4-16V,DCT-6,S,E,G,\,\,"9,5","10,8",
Grande,AUDI,A3 Sedan,Prestige,1.4 - 16V,A-8,S,E,G,\,\,"9,5","11,7",
Grande,AUDI,A3 Sedan,Prestige Plus,1.4 - 16V,A-8,S,E,G,\,\,"9,5","11,7",
Grande,AUDI,A3 Sedan,S line Limited,1.4 - 16V,A-8,S,E,G,\,\,"9,5","11,7",
Grande,AUDI,A3 Sedan,Performance Black,2.0 - 16 V,DCT-7,S,E,G,\,\,"10,1","12,5",
Grande,AUDI,A3 Sedan,S line,2.0 - 16 V,DCT-7,S,E,G,\,\,"10,1","12,5",
Grande,BMW,X2,sDrive 18i Active Flex,1.5 - 12V,A-6,S,E-H,F,"7,4","8,7","10,6","12,5",
Grande,BMW,X2,sDrive 20i ActiveFlex,2.0 - 16V,A-8,S,E-H,F,"6,8","8,8","10,4","13,1",
Grande,BMW,X1,sDrive 20i,2.0 - 16V,A-8,S,H,F,"6,6","8,2","9,7","12,1",
Grande,BMW,X1,xDrive 25i,2.0 - 16V,A-8,S,E-H,F,6,"7,6","8,8","10,9",
Grande,BMW,218i,-,1.5 - 12V,A-7,S,E-H,G,\,\,11,"13,8",
Grande,BMW,M235i,xDrive,2.0 - 16V,A-8,S,E-H,G,\,\,"8,9","11,5",
Grande,BMW,218i,-,1.5 - 12V,A-7,S,E-H,G,\,\,"11,2","13,6",
Grande,CAOA CHERY,ARRIZO 5,RX,1.5T -16V,CVT,S,E,F,"6,7","8,4","9,9","12,1",
Grande,CAOA CHERY,ARRIZO 5,RXT,1.5T -16V,CVT,S,E,F,"6,7","8,4","9,9","12,1",
Grande,CAOA CHERY,ARRIZO5 E,E,elétrico,A,S,E,E,\,\,"39,3","34,5",
Grande,CAOA CHERY,ARRIZO 5,RT,1.5T -16V,CVT,S,E,F,"7,6","9,6",11,"12,9",
Grande,CAOA CHERY,ARRIZO 5,RXS,1.5T -16V,CVT,S,E,F,"7,6","9,6",11,"12,9",
Grande,CAOA CHERY,ARRIZO 5,RTS,1.5T -16V,CVT,S,E,F,"7,6","9,6",11,"12,9",
Grande,CAOA CHERY,ARRIZO 6,GSX,1.5T -16V,CVT,S,E,F,"7,6","9,4",11,"13,3",
Grande,CAOA CHERY,ARRIZO 6,PRO,1.5T -16V,CVT,S,E,F,"7,6","9,4",11,"13,3",
Grande,CHEVROLET,CRUZE,LT NB AT,1.4T-16V,A-6,S,E,F,"7,8","9,8","11,3",14,
Grande,CHEVROLET,CRUZE,PRE NB AT,1.4T-16V,A-6,S,E,F,"7,6","9,4","11,1","13,9",
Grande,CHEVROLET,CRUZE,PRE2 NB AT,1.4T-16V,A-6,S,E,F,"7,6","9,4","11,1","13,9",
Grande,CHEVROLET,CRUZE SPORT6,LT HB AT,1.4T-16V,A-6,S,E,F,"7,6","9,4","11,1","13,5",
Grande,CHEVROLET,CRUZE SPORT6,PRE HB AT,1.4T-16V,A-6,S,E,F,"7,6","9,4","11,1","13,5",
